,unit_id,left_right_ccf_coordinate,anterior_posterior_ccf_coordinate,dorsal_ventral_ccf_coordinate,firing_rate,percentile_rank,color,size_scale
24900,1179695498,7631.0,8515.0,4171.0,0.0191184056056719,0.04047170491484673,#f5f1f8,0.03700094072761029
25000,1179695282,7815.0,8432.0,3886.0,5.67837093981083,0.6742139035086344,#7d52a7,0.07135050116471532
25100,1053044665,7663.0,8794.0,4279.0,45.7207960743673,0.9919971913370301,#41037f,0.09917452629428243
25200,1053044684,7798.0,8776.0,4133.0,4.94969841030203,0.6339271440348826,#855cac,0.0684334123505496
25300,1053044908,9069.0,8515.0,2425.0,0.694205185425584,0.23160811628366243,#d1c1e0,0.04510502467757451
25400,1053044827,8549.0,8616.0,3042.0,5.95688772751104,0.6879719635249975,#7a4fa5,0.07237503525719018
25500,1053044991,9488.0,8487.0,2013.0,2.33950749739199,0.42059101039769536,#ad92c8,0.05486135918146677
25600,1163275279,6864.0,8412.0,4191.0,5.21608415039794,0.649431214401921,#8258aa,0.06954159274155851
25700,1163275887,7468.0,8025.0,573.0,4.51596226533496,0.6067025481720181,#8a63b0,0.06652998970517571
25800,1163275829,7504.0,8050.0,875.0,5.87638635865535,0.6839815305332384,#7b50a6,0.07207632471164832
25900,1163275568,7141.0,8317.0,3253.0,20.0032727795628,0.9448298345208502,#4a0e85,0.09444383566229463
26000,1179688938,8217.0,8802.0,3785.0,1.67933827172005,0.34939015024466086,#baa4d1,0.05095962118799782
26100,1179688897,8100.0,8839.0,3894.0,4.7834289478698,0.6237332020952124,#875fae,0.0677144012334405
26200,1179688926,8151.0,8822.0,3845.0,0.383936167040853,0.18289850256886084,#dacee6,0.04288503272766234
26300,1179689302,8614.0,8276.0,2048.0,0.120593305558586,0.11717390827333056,#e6deef,0.040061729234516535
26400,1179689203,9020.0,7988.0,1270.0,9.69146042755472,0.8176908151078482,#622e95,0.0827870324293988
26500,1153668759,7560.0,7908.0,1458.0,7.0596263238592,0.7354935378809014,#71439f,0.07602783285959676
26600,1153668907,7759.0,7747.0,628.0,2.29994482451488,0.41633099591552697,#ae93c8,0.05461979773955785
26700,1153668655,7306.0,8170.0,2787.0,3.489076920013,0.5301664822436704,#9876ba,0.06145753043797807
26800,1153668902,7753.0,7754.0,656.0,0.228143297425565,0.14931052966493527,#e0d6ea,0.04141812460762137
26900,1144249444,7230.0,7965.0,1776.0,2.39110376154234,0.42596383219492623,#ac91c7,0.055167668783956125
27000,1144249227,7363.0,7927.0,1478.0,3.07378242683505,0.49330278076442025,#9f80be,0.059154468619543744
27100,1144249059,6917.0,8183.0,3017.0,6.57485444638591,0.7157764730590916,#7548a2,0.07449037804284103
27200,1144249342,7514.0,7825.0,603.0,0.0546813354738062,0.0812286646625686,#ede7f3,0.038597038253654826
27300,1049376226,9567.0,8323.0,1820.0,2.0442307187132,0.38960481234307065,#b39acc,0.05312789258811374
27400,1049376017,7508.0,8763.0,4144.0,4.81372769020747,0.6255951951801337,#865ead,0.06784509420835386
27500,1049376269,9483.0,8334.0,1887.0,2.93688189554775,0.4804663132850385,#a283c0,0.05837277428759664
27600,1179685019,6333.0,8269.0,4265.0,0.0981843031372721,0.108309065774749,#e8e0f0,0.039695418352825425
27700,1179685465,7323.0,7627.0,811.0,2.65305415937592,0.4532009667317633,#a78ac3,0.05674685234508324
27800,1179685654,7352.0,7616.0,740.0,8.29974252647059,0.7790215445765533,#69389a,0.07953542598599204
27900,1156994426,7591.0,8488.0,3705.0,2.19731381489679,0.4059019538388718,#b096ca,0.05403270898851376
28000,1156994804,8604.0,7778.0,1200.0,8.49755677212231,0.7850118960669314,#683699,0.0800304699406409
28100,1156993902,7728.0,8233.0,3650.0,2.11828078112763,0.39750104227727395,#b198cb,0.0535644840647078
28200,1156994042,8605.0,8234.0,2171.0,3.39373529471305,0.5221918855971387,#9a78bb,0.06095197519077385
28300,1156994157,9140.0,8283.0,1618.0,4.79594173756228,0.6245262732239752,#865fae,0.06776997448759522
28400,1156994236,9286.0,8305.0,1477.0,2.71712545527889,0.45958001711528995,#a688c3,0.057123058892847155
28500,1156993749,9334.0,8580.0,1900.0,14.2828769009842,0.8980417725923395,#531a8b,0.08997465412090834
28600,1156993289,8168.0,9096.0,2600.0,1.03062464289366,0.2741267597245253,#c9b7da,0.04713655959859714
28700,1156993310,8206.0,9109.0,2529.0,7.94261286747016,0.7675549272286709,#6b3b9b,0.07859613204245575
28800,1156993315,8224.0,9116.0,2492.0,10.3560795268529,0.8333735615789952,#5f2a93,0.08414326911791027
28900,1156993359,8258.0,9184.0,2116.0,10.4744728104375,0.8358436803515844,#5f2a93,0.08435881579582102
29000,1138169553,7413.0,7599.0,1040.0,5.44597882756046,0.6620921404456872,#7f55a9,0.07046003943668708
29100,1138169427,7321.0,7710.0,1547.0,0.0020777059029664,0.004763128775316367,#fcfafd,0.03565690718593238
29200,1138169654,7452.0,7531.0,703.0,0.29461869704064,0.16451053718813965,#ddd2e8,0.042075593990788994
29300,1138169858,7292.0,7895.0,2309.0,0.0813421861011358,0.10001316560767116,#eae2f1,0.039355545808664204
29400,1179686566,7664.0,8390.0,4362.0,0.696116403296624,0.23185262042612684,#d1c1e0,0.04511646240939985
29500,1179686828,7843.0,8597.0,3547.0,0.902249977048938,0.2583687812095432,#ccbbdc,0.04637321776033334
29600,1179686927,7909.0,8656.0,3324.0,3.50925785638012,0.531777701849141,#9876b9,0.061560381416034704
29700,1179687163,8037.0,9168.0,1022.0,5.1396248116832,0.6450771598649585,#835aab,0.06922848229852016
29800,1179687196,8038.0,9193.0,931.0,0.864223319794227,0.2538141078890202,#cdbcdd,0.04615485618726503
29900,1179686474,6844.0,8123.0,3417.0,0.0179744648933401,0.03912379746279932,#f5f2f8,0.03694932851418859
30000,1179685855,6839.0,8127.0,3504.0,56.0092637967759,0.9959468736383784,#40027e,0.09958111594233071
30100,1179686017,6886.0,8108.0,2965.0,0.378398850529161,0.18182331127571605,#dacee6,0.04283727546489681
30200,1179686119,7110.0,8093.0,2179.0,13.9075603886002,0.8932770764827765,#541b8b,0.08953152873036749
30300,1053057929,9104.0,8603.0,2238.0,7.96220983933401,0.7681849955957908,#6b3b9b,0.07864744078418744
30400,1053058025,7986.0,8513.0,3839.0,0.0499924193884814,0.07661756730916922,#eee8f4,0.038413084501471316
30500,1053057970,9395.0,8619.0,1934.0,9.02944842766295,0.8007071812120509,#653397,0.08134276674918312
30600,1053057579,9195.0,8732.0,2430.0,4.01312800433058,0.5714845476516631,#906cb4,0.0641459533371001
30700,1053057529,8830.0,8406.0,3325.0,2.93184410940283,0.4800117863535342,#a283c0,0.058345224813731264
30800,1053057617,9500.0,8871.0,2024.0,17.8872465200465,0.931886788312702,#4c1286,0.09318594736050644
30900,1053056974,7471.0,8219.0,769.0,1.84373866266315,0.36777811562538204,#b79fce,0.05193995760696909
31000,1053056962,7484.0,8217.0,861.0,6.62832014446728,0.7180898584070242,#7547a2,0.07466925387565967
31100,1053056909,7527.0,8200.0,1444.0,0.921974136849008,0.2608012839602148,#cbbadc,0.0464901944919197
31200,1049375657,8933.0,8495.0,2827.0,10.3786014691612,0.8338907818803623,#5f2a93,0.0841883226922084
31300,1049375669,8993.0,8528.0,2734.0,3.20967043032182,0.5057223373342152,#9d7dbd,0.059920547521637196
31400,1049375970,9472.0,8812.0,1908.0,1.90794509896444,0.37447690219520835,#b69ece,0.05230162123115499
31500,1049375646,8789.0,8428.0,3023.0,2.13875401336233,0.3997203875704125,#b197ca,0.053687660764658585
31600,1049375671,8997.0,8530.0,2728.0,3.6309557098253,0.5420061251422356,#9673b8,0.06221629669915075
31700,1049375353,7950.0,9149.0,1222.0,0.124999992302956,0.11900142000482739,#e6deee,0.04013761561897244
31800,1049375337,7944.0,9133.0,1313.0,2.27206472052147,0.41353173695115875,#ae94c9,0.054461611736398095
31900,1049375318,7948.0,9143.0,1252.0,6.65547988574631,0.7192308777385248,#7547a1,0.07475747989618269
32000,1049375047,7627.0,7910.0,406.0,10.981685125964,0.8461253930090623,#5d2791,0.08526237864475374
32100,1049375118,7602.0,7927.0,688.0,0.350881085599601,0.17645362414697835,#dbcfe7,0.042599581596089425
32200,1049373390,7373.0,8147.0,3889.0,0.501947759481617,0.2034274465303922,#d6c8e3,0.04380700947676872
32300,1049374854,7548.0,7940.0,1191.0,11.005905054657,0.8465673812665941,#5c2791,0.08530148203567083
32400,1049375004,7611.0,7923.0,599.0,0.593490879795991,0.21760555212483504,#d3c5e2,0.04445534171179495
32500,1049375030,7624.0,7913.0,444.0,0.0011288949814552,0.002156651923275854,#fcfbfd,0.0355608328125655
32600,1049373412,7375.0,8146.0,3879.0,12.5864606555109,0.8743687561321952,#57208e,0.08779435294180367
32700,1144220786,7449.0,7628.0,571.0,1.74946507700345,0.3572895148473573,#b9a2d0,0.05137853641585738
32800,1144220535,6818.0,8134.0,3562.0,27.3578688391242,0.9709855084275563,#450881,0.09703857316280742
32900,1144220589,6857.0,8088.0,3344.0,0.0686168071532259,0.0924068925090827,#ebe4f2,0.03904671987732619
33000,1157009419,9438.0,8980.0,2033.0,6.7345680922782,0.7224031622535759,#7446a1,0.07500373280837241
33100,1157009536,9512.0,9024.0,1788.0,2.13036992030027,0.3988081990389106,#b197ca,0.05363703305323814
33200,1157008932,8531.0,8661.0,4020.0,0.0060852977631428,0.01727202339716563,#f9f7fb,0.03612217195871826
33300,1157009489,9488.0,9010.0,1862.0,7.18622095507146,0.7404996034644357,#71429f,0.07642322250948125
33400,1157009011,8674.0,8683.0,3874.0,0.168222383926882,0.13314504424584578,#e3daec,0.04073020813769582
33500,1157009906,7895.0,8474.0,3905.0,3.31720783981432,0.5153018842492312,#9b7abc,0.0605182246365888
33600,1157010412,9277.0,8598.0,1939.0,7.45500225924318,0.7505963706808186,#6f3f9d,0.0772269671984275
33700,1157010083,8434.0,8512.0,3422.0,0.34809951058309,0.17587371047574862,#dbcfe7,0.042573956409560354
33800,1157010722,8602.0,8519.0,3164.0,0.0310453193142252,0.052267462454508126,#f3eef7,0.03745603505718188
33900,1157010376,9191.0,8586.0,2058.0,9.91521488915087,0.8230573675680929,#612d94,0.08324865000802441
34000,1157011185,8376.0,8205.0,3250.0,0.107369305889927,0.11237473081034315,#e7dfef,0.039863009436870496
34100,1157011211,8461.0,8166.0,3056.0,8.26867424004758,0.7781375680614897,#69389a,0.07946269082318488
34200,1157011405,8902.0,7954.0,2024.0,31.2932534910925,0.9783927300768307,#440680,0.09778629668528686
34300,1157011313,8575.0,8106.0,2762.0,4.1575953126061,0.582001360446126,#8f69b3,0.06484881011826074
34400,1157011188,8401.0,8194.0,3196.0,7.13299371444337,0.7383742982260911,#71429f,0.0762552435194515
34500,1157011335,8717.0,8021.0,2342.0,3.9686418367268,0.5680332776407231,#916db5,0.06391699741469285
34600,1082876216,9497.0,8834.0,2418.0,0.799450873340546,0.24545081234934,#cebede,0.0457565576623463
34700,1082876253,9829.0,8958.0,2143.0,0.0378146967080631,0.06227332428459028,#f1ecf6,0.03784638833548504
34800,1082876169,9898.0,8986.0,2075.0,2.95792633141907,0.4824286157617401,#a182c0,0.058491712016146495
34900,1088144892,7641.0,7979.0,624.0,0.579299360850987,0.21554920959333945,#d4c5e2,0.04436063099001514
35000,1088144654,7552.0,7978.0,1396.0,0.562693554816004,0.2130571481412983,#d4c6e2,0.04424631438949065
35100,1088144498,7336.0,8072.0,2877.0,8.69181734099901,0.7908549181381324,#673598,0.08051662090459825
35200,1088144773,7634.0,7983.0,704.0,2.11253352825941,0.3968866472526198,#b198cb,0.05353038430031464
35300,1088144550,7493.0,8004.0,1855.0,1.66459984317561,0.3478290853350804,#bba4d1,0.05087735437943643
35400,1088144808,7644.0,7977.0,595.0,2.04304298962893,0.38949196427731786,#b39acc,0.05312169392822766
35500,1179685827,7402.0,8345.0,1934.0,5.57373321907122,0.6690354311579779,#7e54a8,0.07096870009939271
35600,1179685887,7419.0,8353.0,1708.0,3.05880621414967,0.49187964126853767,#a080bf,0.05906731184297175
35700,1179686339,7427.0,8706.0,3649.0,0.0683676459610996,0.09221567773100156,#ebe4f2,0.03903898283198464
35800,1179686374,7480.0,8743.0,3552.0,1.49058349095434,0.32770137894067014,#bfa9d4,0.04982726711190829
35900,1179686183,7117.0,8482.0,4291.0,45.2225601626053,0.9917307445151138,#41037f,0.09914713174038192
36000,1179686835,7893.0,7952.0,4521.0,6.30692119556935,0.7044038957660033,#774ba3,0.07361772024526525
36100,1179687207,8935.0,8560.0,3503.0,26.6841913081704,0.969474598213866,#450881,0.09688668943261808
36200,1179686769,7789.0,7888.0,4655.0,52.2718616222368,0.9947901809644121,#40027e,0.09946168567693366
36300,1179687509,9535.0,8948.0,2014.0,5.08094467757751,0.6417826232786752,#835aab,0.06899275989930449
36400,1179687392,9352.0,8867.0,2291.0,0.0147708014215884,0.03492334168200042,#f6f3f9,0.0367887974269497
36500,1053058207,8572.0,8245.0,2033.0,2.60946741847398,0.4487058521126098,#a88bc4,0.056483129425435596
36600,1053058376,8771.0,8140.0,1616.0,0.249334203090593,0.15432913392244202,#dfd5ea,0.041634062181301154
36700,1053058097,8060.0,8650.0,3567.0,4.00905083506573,0.5711679461338566,#916cb4,0.06412488808403995
36800,1157018690,8360.0,8417.0,3097.0,0.991410921199752,0.26934012093551046,#cab8db,0.04690333473156308
36900,1157018452,8315.0,8420.0,3175.0,2.72444926291068,0.4603009908687107,#a688c3,0.05716573294531843
37000,1157018420,8114.0,8419.0,3519.0,10.072273690409,0.826746872384511,#602c94,0.08356750155763179
37100,1157018348,7944.0,8408.0,3801.0,1.52641946121759,0.33183600668311325,#bea8d3,0.050041181830628285
37200,1157018185,9506.0,9012.0,1932.0,3.74252114675207,0.5509932197120494,#9471b7,0.06279829861640487
37300,1157018135,9426.0,8928.0,2224.0,2.74666668585094,0.46248898947691786,#a587c2,0.057295630426425895
37400,1157018204,9522.0,9043.0,1822.0,0.312097169835155,0.16839439145113208,#ddd1e8,0.04224533379549677
37500,1157018217,9534.0,9076.0,1701.0,0.314318878501778,0.16888339973606092,#ddd1e8,0.04226671931995299
37600,1157017268,7127.0,8291.0,3432.0,26.6666546294183,0.9694213088494826,#450881,0.09688135062553063
37700,1157017395,7111.0,7937.0,976.0,2.81544655771544,0.468996561268663,#a486c1,0.05768320551249672
37800,1054309818,7134.0,7885.0,1766.0,8.94059181564903,0.7980960023572707,#663397,0.08112310682770421
37900,1054310035,7434.0,7703.0,661.0,0.158055019019321,0.13010755047599942,#e4dbed,0.040602102251827775
38000,1054309592,6495.0,8266.0,3987.0,0.600266350931158,0.21866507007551417,#d3c5e2,0.044504140833687596
38100,1054309808,7120.0,7889.0,1808.0,10.0583673933947,0.8264553482146496,#602c94,0.08354223894542408
38200,1054309702,6677.0,8078.0,2958.0,2.44813918808817,0.4321359944579061,#ab8fc6,0.05552168324128125
38300,1082876409,8620.0,8249.0,3541.0,0.71963092549551,0.23506879030008182,#d0c0df,0.045266929289110185
38400,1082876709,9922.0,8540.0,2289.0,1.1368492626496,0.28653064295185465,#c6b4d9,0.04774633361035019
38500,1082876670,9855.0,8532.0,2311.0,6.85011126241323,0.7270957609877967,#7345a0,0.07536930522553077
38600,1088145379,7839.0,8535.0,3961.0,9.62781529537647,0.8161924435681305,#622f95,0.08265852648915939
38700,1088144976,8191.0,8852.0,2872.0,0.429632809274383,0.19132135680991058,#d8cbe5,0.04326091937013452
38800,1088145194,8296.0,9073.0,1468.0,1.15890858966504,0.2890853977737584,#c6b3d8,0.04787285178448288
38900,1088145079,8410.0,8971.0,2251.0,3.98557939908353,0.5693655117503048,#916db5,0.06400518028626419
39000,1088145086,8410.0,8975.0,2229.0,1.67347373420465,0.3487757552200067,#bba4d1,0.05092724308663631
39100,1177933427,7471.0,7824.0,1439.0,0.877354709401815,0.2554253274944908,#ccbbdd,0.046231911663897715
39200,1177933554,7242.0,7886.0,1847.0,6.94674232876846,0.7310172312727068,#7244a0,0.0756760925333751
39300,1177933308,7150.0,8309.0,3261.0,12.1208310361569,0.8670085545103178,#59228f,0.0871274996093354
39400,1177933670,7108.0,7984.0,2780.0,11.8402711292162,0.8620902596445913,#5a238f,0.08668461710533083
39500,1177933861,7384.0,7921.0,877.0,57.1734545197825,0.9962603404876917,#40017e,0.09961351223449384
39600,1177933814,7259.0,7929.0,1240.0,0.412927770049426,0.1883120750565024,#d9cce5,0.04312625399763972
39700,1177933663,7110.0,7985.0,2818.0,17.6229587641948,0.9298649271346309,#4d1286,0.09299066857273348
39800,1177934057,8224.0,9219.0,2580.0,7.17684419972206,0.740110904571287,#71429f,0.0763923787724232
39900,1177934004,7849.0,8939.0,3635.0,8.42264123184626,0.782654625360095,#693799,0.07983549691484072
40000,1177934141,8178.0,9352.0,1884.0,1.11360430179141,0.2838599053957049,#c7b4d9,0.04761436342132433
40100,1177934298,8047.0,9500.0,864.0,0.477698870495762,0.19938058950575682,#d7c9e4,0.04362363963101288
40200,1177934483,8609.0,8476.0,3368.0,10.5052725077075,0.8365960007899365,#5e2a92,0.08442468866023009
40300,1177934830,9031.0,8660.0,2664.0,0.0372689298477377,0.06158056254760778,#f1ecf6,0.03781921533599454
40400,1177934512,8717.0,8511.0,3177.0,0.034083551228273,0.05703372589831762,#f2edf6,0.03764147070007879
40500,1177934377,8142.0,8291.0,4205.0,4.21011492134658,0.5857660973063794,#8e68b3,0.06510217540885946
40600,1177935092,8838.0,8421.0,2395.0,0.264172773750842,0.15791519467858678,#dfd4e9,0.04178912272260576
40700,1177935134,8961.0,8402.0,2250.0,18.215923188071,0.9340214975565259,#4c1186,0.09339219662993238
40800,1177934872,7987.0,8590.0,3778.0,8.39162653852503,0.7817549755025657,#693799,0.07976108761745716
40900,1177935184,9236.0,8380.0,2002.0,0.771388746503161,0.24178011554388065,#cfbfdf,0.04558294589351858
41000,1177935004,8426.0,8524.0,3076.0,1.52387767237624,0.33149432781736166,#bea8d3,0.05002345333825395
41100,1179684891,6826.0,8381.0,3728.0,34.1207091085781,0.9822326989809192,#430580,0.09817618574258197
41200,1179684912,6852.0,8360.0,3628.0,21.3924789953167,0.9518138759235517,#490d84,0.09513002089863727
41300,1179685190,7283.0,7919.0,1749.0,3.16939682196928,0.5021237379040979,#9e7dbd,0.05969763227814673
41400,1179685690,7489.0,7580.0,212.0,0.0331288482722488,0.0554742283229837,#f2eef6,0.03758061680350457
41500,1054311025,7856.0,8199.0,4343.0,1.07382130178148,0.2791829800039497,#c8b5da,0.04738415462549292
41600,1054311042,9104.0,8752.0,2255.0,5.04977243549674,0.6398924181773157,#845bac,0.06885757291759145
41700,1054310949,9014.0,8683.0,2497.0,7.55041627803826,0.7540507753602518,#6e3e9d,0.07750393348068117
41800,1054310793,7812.0,9233.0,717.0,2.18977197200067,0.40507440135668454,#b096ca,0.05398630030660609
41900,1054310584,7698.0,8707.0,3161.0,41.136344217155,0.9890725456329366,#42037f,0.0988743235215119
42000,1054310840,7406.0,8440.0,4432.0,29.0864495914472,0.9745214144878108,#440781,0.09739465875897128
42100,1054310452,6967.0,8203.0,2823.0,0.075499427706274,0.09685185243234602,#eae3f1,0.039226963682106195
42200,1054310407,6868.0,8239.0,3423.0,10.6979362649758,0.8404892590584083,#5e2992,0.08476580325211473
42300,1054310253,7254.0,8191.0,1950.0,4.06275625327286,0.5751521097886293,#906bb4,0.06439002913520304
42400,1054310250,7256.0,8192.0,1940.0,16.1454870947891,0.9176240466689445,#4f1588,0.09181893992135899
42500,1163277200,8865.0,8669.0,3162.0,6.45153907343596,0.7105885967029557,#7649a3,0.07409100310600952
42600,1138149139,7729.0,8082.0,1450.0,21.9593759490116,0.9542307053317577,#480c83,0.09536841729431661
42700,1138149089,7461.0,8308.0,2758.0,5.14574814216008,0.6454564547526276,#8359ab,0.06925575829823769
42800,1138149086,7375.0,8348.0,2961.0,0.133897994984741,0.12213922316645404,#e5ddee,0.040268372515515474
42900,1138149517,7526.0,8243.0,928.0,4.42933220797255,0.6009472968186249,#8b65b1,0.06613436372309683
43000,1138149500,7544.0,8243.0,1084.0,0.634183646864837,0.22342349684809082,#d2c3e1,0.044724122779195324
43100,1138149529,7521.0,8243.0,881.0,13.1861584437173,0.8834655640992687,#561e8c,0.08862591719716985
43200,1138149259,7139.0,8238.0,3828.0,2.18155821824213,0.4041183274662788,#b096ca,0.053932939712111154
43300,1138149705,7469.0,8952.0,3766.0,0.314418111346528,0.1689116117524991,#ddd1e8,0.04226795310021008
43400,1138149847,8328.0,9551.0,1523.0,1.42740164911199,0.3201593665461909,#c0abd5,0.04943925242032201
43500,1138149874,8371.0,9616.0,1319.0,2.54227106691886,0.441900486814017,#a98dc5,0.056086274467755895
43600,1138150004,8343.0,8327.0,4113.0,9.66413036445279,0.8170388040612765,#622e95,0.08273111352653312
43700,1138150025,8495.0,8401.0,3857.0,2.65114001238198,0.45298467460573705,#a78ac4,0.05673414384202729
43800,1138150085,8711.0,8508.0,3472.0,0.238669654924365,0.1518276684649215,#e0d5ea,0.04152635412261336
43900,1138150098,8725.0,8516.0,3446.0,1.53762768027655,0.3331337594392705,#bea8d3,0.05010851757230698
44000,1138150646,9220.0,8720.0,1838.0,3.19426677030129,0.504449661926003,#9d7dbd,0.05984156157782541
44100,1138150372,7776.0,8528.0,3564.0,1.68744622810524,0.35033055079260095,#baa4d1,0.05100926998911499
